returns,timestamp
-0.0005311658533834196,1736550000.0
-0.0012537423528523606,1736553600.0
-0.0016945735973008524,1736557200.0
0.00025297897849796414,1736560800.0
-0.0027827268240884218,1736564400.0
-0.0014684616743947387,1736568000.0
0.0032715090817092563,1736571600.0
-0.0009407785687991499,1736575200.0
-0.0006241013880846635,1736578800.0
-0.0011243992310688844,1736582400.0
0.002190130751843933,1736586000.0
0.0016618561467425241,1736589600.0
0.0014924197780941117,1736593200.0
-0.00064011846238754,1736596800.0
-0.0015952051773875375,1736600400.0
0.002273577093799828,1736604000.0
-0.002294684274635972,1736607600.0
0.0006214524868655147,1736611200.0
-0.003796224656812508,1736614800.0
0.0016679973551216865,1736618400.0
-0.0003939817954211611,1736622000.0
0.0038735247955932195,1736625600.0
0.003681355874508574,1736629200.0
-0.003036060816046904,1736632800.0
-0.0006636063325730079,1736636400.0
-0.0016376025267661465,1736640000.0
0.0008189029448146812,1736643600.0
0.0008229463098647916,1736647200.0
0.00011311164772354054,1736650800.0
-0.0006861936369708665,1736654400.0
0.00012499846025382233,1736658000.0
-0.0015779909851995066,1736661600.0
-0.0010470609478554493,1736665200.0
-0.0016213428826503673,1736668800.0
-0.00267707401430195,1736672400.0
0.0010095627542010543,1736676000.0
0.0029388235276508468,1736679600.0
0.0006305142011198139,1736683200.0
0.0034738042464990126,1736686800.0
0.0013094582951280742,1736690400.0
0.002905011588216544,1736694000.0
-0.0002747857439971968,1736697600.0
0.001289758966732224,1736701200.0
-0.0018714460164952484,1736704800.0
-0.003491346396846784,1736708400.0
0.0002623596196420497,1736712000.0
-0.003539646200498514,1736715600.0
-0.004811412705403861,1736719200.0
0.0069380640189737885,1736722800.0
0.009076221458943712,1736726400.0
-0.012216546165048081,1736730000.0
-0.00017228539353320027,1736733600.0
-0.0003993860373014968,1736737200.0
0.0038779329233136206,1736740800.0
-0.0037238089718488743,1736744400.0
-0.006399388566492137,1736748000.0
7.299602322019538e-05,1736751600.0
-0.006121113276798651,1736755200.0
-0.0013809956512291777,1736758800.0
-0.013140083903275257,1736762400.0
-0.007600375060633602,1736766000.0
-0.001828148538658203,1736769600.0
0.0027475034042532265,1736773200.0
0.00990931986464938,1736776800.0
0.00319655090729154,1736780400.0
-0.010081176576146489,1736784000.0
0.006762695331306023,1736787600.0
0.0022793009531645314,1736791200.0
0.0015420333873130687,1736794800.0
0.015266254329338702,1736798400.0
0.005382768484232026,1736802000.0
0.0011488809300699288,1736805600.0
0.003217186172066455,1736809200.0
